"SAMPN","PERNO","DAYNO","TPURP","ACTDUR"
4579793,2,2,2,550
4579793,2,2,21,265
4579793,2,2,2,90
4579793,2,2,15,2
4579793,2,2,13,25
4579793,2,2,13,35
4579793,2,2,2,377
4579794,1,1,2,360
4579794,1,1,20,330
4579794,1,1,2,689
4579794,1,2,2,300
4579794,1,2,8,5
4579794,1,2,2,35
4579794,1,2,20,140
4579794,1,2,2,200
4579794,1,2,9,5
4579794,1,2,2,694
4579794,2,1,2,300
4579794,2,1,3,450
4579794,2,1,2,629
4579794,2,2,2,120
4579794,2,2,3,160
4579794,2,2,2,40
4579794,2,2,20,140
4579794,2,2,2,140
4579794,2,2,3,220
4579794,2,2,2,509
4579794,3,1,2,1439
4579794,3,2,2,120
4579794,3,2,5,760
4579794,3,2,2,509
4579794,4,1,2,1439
4579794,4,2,2,300
4579794,4,2,5,420
4579794,4,2,2,694
4579797,1,1,2,1439
4579797,1,2,2,1439
4579808,1,1,2,660
4579808,1,1,13,185
4579808,1,1,2,572
4579808,1,2,2,360
4579808,1,2,11,230
4579808,1,2,2,827
4579856,1,1,2,930
4579856,1,1,20,30
4579856,1,1,2,449
4579856,2,1,2,210
4579856,2,1,3,540
4579856,2,1,2,105
4579856,2,1,20,30
4579856,2,1,2,449
4579856,3,1,2,288
4579856,3,1,5,493
4579856,3,1,2,644
4579856,4,1,2,288
4579856,4,1,5,433
4579856,4,1,2,704
4579856,5,1,2,325
4579856,5,1,5,405
4579856,5,1,2,659
4579865,1,1,2,1439
4579865,2,1,2,1439
4579881,1,1,2,345
4579881,1,1,19,70
4579881,1,1,2,1009
4579881,1,2,2,385
4579881,1,2,14,80
4579881,1,2,2,432
4579881,1,2,20,22
4579881,1,2,2,479
4579881,2,1,2,345
4579881,2,1,19,70
4579881,2,1,2,1009
4579881,2,2,2,290
4579881,2,2,11,590
4579881,2,2,2,539
4579881,3,1,2,345
4579881,3,1,19,70
4579881,3,1,2,1009
4579881,3,2,2,385
4579881,3,2,14,80
4579881,3,2,2,432
4579881,3,2,20,22
4579881,3,2,2,479
4579881,4,1,2,345
4579881,4,1,19,70
4579881,4,1,2,1009
4579881,4,2,2,385
4579881,4,2,14,80
4579881,4,2,2,432
4579881,4,2,20,22
4579881,4,2,2,479
4579893,1,1,2,760
4579893,1,1,16,1
4579893,1,1,2,665
4579893,1,2,2,1439
4579893,2,1,2,108
4579893,2,1,21,615
4579893,2,1,17,65
4579893,2,1,21,140
4579893,2,1,2,423
4579893,2,2,2,212
4579893,2,2,4,101
4579893,2,2,2,615
4579893,2,2,4,103
4579893,2,2,2,371
4579925,1,1,2,300
4579925,1,1,15,10
4579925,1,1,13,35
4579925,1,1,16,120
4579925,1,1,2,85
4579925,1,1,16,45
4579925,1,1,2,120
4579925,1,1,18,30
4579925,1,1,14,40
4579925,1,1,2,519
4579925,1,2,2,605
4579925,1,2,15,5
4579925,1,2,15,30
4579925,1,2,19,10
4579925,1,2,2,30
4579925,1,2,20,114
4579925,1,2,19,10
4579925,1,2,2,559
4580008,1,1,2,720
4580008,1,1,16,10
4580008,1,1,18,30
4580008,1,1,2,599
4580008,2,1,2,720
4580008,2,1,16,10
4580008,2,1,18,30
4580008,2,1,2,599
4580031,1,1,2,330
4580031,1,1,8,3
4580031,1,1,20,53
4580031,1,1,2,61
4580031,1,1,8,2
4580031,1,1,9,1
4580031,1,1,8,2
4580031,1,1,2,132
4580031,1,1,9,15
4580031,1,1,9,3
4580031,1,1,2,702
4580031,2,1,2,285
4580031,2,1,3,165
4580031,2,1,2,7
4580031,2,1,7,60
4580031,2,1,11,749
4580031,3,1,2,330
4580031,3,1,5,403
4580031,3,1,2,702
4580031,4,1,2,330
4580031,4,1,8,3
4580031,4,1,20,53
4580031,4,1,2,61
4580031,4,1,21,224
4580031,4,1,9,3
4580031,4,1,2,702
4580031,5,1,2,330
4580031,5,1,8,3
4580031,5,1,20,53
4580031,5,1,2,61
4580031,5,1,8,2
4580031,5,1,9,1
4580031,5,1,8,2
4580031,5,1,2,132
4580031,5,1,9,15
4580031,5,1,9,3
4580031,5,1,2,702
4580169,1,1,1,1439
4580169,1,2,2,628
4580169,1,2,11,7
4580169,1,2,12,4
4580169,1,2,11,15
4580169,1,2,13,3
4580169,1,2,17,3
4580169,1,2,2,747
4580169,2,1,2,256
4580169,2,1,9,3
4580169,2,1,8,4
4580169,2,1,2,91
4580169,2,1,15,4
4580169,2,1,13,43
4580169,2,1,13,5
4580169,2,1,13,62
4580169,2,1,17,3
4580169,2,1,2,920
4580169,2,2,2,271
4580169,2,2,8,1
4580169,2,2,17,4
4580169,2,2,13,20
4580169,2,2,2,420
4580169,2,2,9,8
4580169,2,2,2,11
4580169,2,2,9,30
4580169,2,2,18,61
4580169,2,2,8,1
4580169,2,2,2,525
4580169,3,1,2,150
4580169,3,1,16,702
4580169,3,1,2,513
4580169,3,2,2,161
4580169,3,2,16,537
4580169,3,2,17,95
4580169,3,2,6,18
4580169,3,2,2,541
4580169,4,1,21,257
4580169,4,1,7,20
4580169,4,1,7,11
4580169,4,1,5,586
4580169,4,1,7,10
4580169,4,1,7,1
4580169,4,1,7,1
4580169,4,1,2,492
4580169,4,2,2,223
4580169,4,2,7,1
4580169,4,2,7,5
4580169,4,2,7,1
4580169,4,2,7,4
4580169,4,2,7,1
4580169,4,2,5,506
4580169,4,2,7,3
4580169,4,2,7,1
4580169,4,2,7,1
4580169,4,2,7,1
4580169,4,2,2,579
4580169,5,1,2,256
4580169,5,1,9,3
4580169,5,1,5,631
4580169,5,1,2,527
4580169,5,2,2,271
4580169,5,2,5,480
4580169,5,2,20,61
4580169,5,2,17,51
4580169,5,2,2,471
4580310,1,1,1,510
4580310,1,1,16,92
4580310,1,1,1,180
4580310,1,1,16,15
4580310,1,1,13,30
4580310,1,1,1,494
4580345,1,1,2,465
4580345,1,1,13,36
4580345,1,1,2,386
4580345,1,1,17,72
4580345,1,1,2,437
4580354,1,1,2,318
4580354,1,1,8,1
4580354,1,1,2,4
4580354,1,1,8,5
4580354,1,1,16,239
4580354,1,1,9,10
4580354,1,1,2,804
4580354,2,1,2,225
4580354,2,1,11,505
4580354,2,1,2,592
4580354,3,1,2,335
4580354,3,1,5,380
4580354,3,1,2,704
4580354,4,1,2,318
4580354,4,1,5,301
4580354,4,1,2,804
4580373,1,1,2,269
4580373,1,1,3,188
4580373,1,1,13,10
4580373,1,1,3,237
4580373,1,1,16,55
4580373,1,1,18,65
4580373,1,1,2,20
4580373,1,1,17,55
4580373,1,1,2,374
4580373,2,1,2,269
4580373,2,1,8,2
4580373,2,1,2,57
4580373,2,1,16,125
4580373,2,1,17,55
4580373,2,1,16,225
4580373,2,1,2,57
4580373,2,1,9,1
4580373,2,1,2,20
4580373,2,1,17,55
4580373,2,1,2,374
4580456,1,1,2,660
4580456,1,1,13,30
4580456,1,1,13,60
4580456,1,1,2,599
4580456,1,2,2,570
4580456,1,2,17,135
4580456,1,2,13,30
4580456,1,2,2,629
4580504,1,1,2,465
4580504,1,1,17,240
4580504,1,1,13,40
4580504,1,1,15,2
4580504,1,1,2,659
4580504,1,2,2,525
4580504,1,2,17,160
4580504,1,2,13,40
4580504,1,2,15,10
4580504,1,2,2,664
4580648,1,1,11,334
4580648,1,1,17,2
4580648,1,1,11,88
4580648,1,1,3,6
4580648,1,1,11,29
4580648,1,1,2,25
4580648,1,1,18,21
4580648,1,1,2,14
4580648,1,1,20,62
4580648,1,1,2,665
4580757,1,1,2,227
4580757,1,1,3,595
4580757,1,1,2,564
4580757,1,2,2,236
4580757,1,2,3,651
4580757,1,2,2,509
4580757,2,1,2,201
4580757,2,1,3,555
4580757,2,1,2,570
4580757,2,2,2,211
4580757,2,2,3,378
4580757,2,2,11,350
4580757,2,2,2,374
4580757,3,1,2,261
4580757,3,1,5,471
4580757,3,1,3,135
4580757,3,1,2,550
4580757,3,2,2,260
4580757,3,2,5,480
4580757,3,2,2,680
4580759,1,1,2,320
4580759,1,1,12,5
4580759,1,1,13,7
4580759,1,1,3,30
4580759,1,1,13,61
4580759,1,1,13,134
4580759,1,1,8,2
4580759,1,1,8,1
4580759,1,1,2,14
4580759,1,1,13,8
4580759,1,1,2,704
4580759,1,2,2,353
4580759,1,2,4,86
4580759,1,2,20,198
4580759,1,2,2,761
4580927,1,1,2,485
4580927,1,1,13,75
4580927,1,1,12,4
4580927,1,1,16,3
4580927,1,1,15,3
4580927,1,1,15,20
4580927,1,1,2,84
4580927,1,1,9,23
4580927,1,1,2,210
4580927,1,1,17,75
4580927,1,1,2,379
4580927,2,1,2,268
4580927,2,1,3,580
4580927,2,1,2,1
4580927,2,1,17,75
4580927,2,1,2,379
4580927,3,1,2,300
4580927,3,1,5,423
4580927,3,1,2,210
4580927,3,1,6,75
4580927,3,1,2,379
4580928,1,1,2,255
4580928,1,1,8,1
4580928,1,1,2,190
4580928,1,1,13,165
4580928,1,1,2,75
4580928,1,1,9,1
4580928,1,1,2,1
4580928,1,1,13,25
4580928,1,1,2,671
4580928,2,1,2,270
4580928,2,1,11,160
4580928,2,1,2,10
4580928,2,1,11,380
4580928,2,1,2,529
4580928,3,1,2,165
4580928,3,1,11,570
4580928,3,1,2,539
4580928,4,1,2,255
4580928,4,1,5,466
4580928,4,1,2,710
4581017,1,1,2,450
4581017,1,1,11,45
4581017,1,1,11,55
4581017,1,1,17,80
4581017,1,1,11,65
4581017,1,1,11,55
4581017,1,1,2,619
4581017,1,2,2,1439
4581017,2,1,2,1439
4581017,2,2,2,1439
4581026,1,1,2,395
4581026,1,1,11,105
4581026,1,1,11,35
4581026,1,1,17,36
4581026,1,1,1,83
4581026,1,1,11,8
4581026,1,1,11,133
4581026,1,1,2,477
4581026,1,2,2,113
4581026,1,2,8,1
4581026,1,2,17,149
4581026,1,2,9,1
4581026,1,2,11,142
4581026,1,2,11,140
4581026,1,2,1,691
4581026,2,1,2,335
4581026,2,1,3,9
4581026,2,1,17,10
4581026,2,1,2,40
4581026,2,1,3,110
4581026,2,1,18,24
4581026,2,1,2,604
4581026,2,2,2,113
4581026,2,2,7,103
4581026,2,2,11,660
4581026,2,2,7,41
4581026,2,2,2,235
4581089,1,1,2,360
4581089,1,1,15,5
4581089,1,1,11,70
4581089,1,1,17,55
4581089,1,1,11,290
4581089,1,1,11,185
4581089,1,1,2,299
4581089,1,2,2,460
4581089,1,2,20,255
4581089,1,2,2,28
4581089,1,2,15,30
4581089,1,2,15,10
4581089,1,2,2,529
4581089,2,1,2,300
4581089,2,1,3,280
4581089,2,1,2,579
4581089,2,2,2,300
4581089,2,2,13,24
4581089,2,2,3,374
4581089,2,2,2,699
4581092,1,1,2,190
4581092,1,1,16,115
4581092,1,1,3,210
4581092,1,1,2,210
4581092,1,1,21,210
4581092,1,1,2,359
4581092,1,2,2,310
4581092,1,2,16,90
4581092,1,2,2,60
4581092,1,2,13,15
4581092,1,2,12,90
4581092,1,2,21,70
4581092,1,2,12,15
4581092,1,2,16,20
4581092,1,2,2,629
4581246,1,1,2,370
4581246,1,1,16,75
4581246,1,1,13,15
4581246,1,1,13,10
4581246,1,1,13,9
4581246,1,1,2,889
4581246,1,2,2,330
4581246,1,2,15,20
4581246,1,2,16,15
4581246,1,2,13,40
4581246,1,2,21,60
4581246,1,2,13,15
4581246,1,2,2,18
4581246,1,2,15,15
4581246,1,2,2,734
4581246,2,1,2,170
4581246,2,1,3,540
4581246,2,1,2,654
4581246,2,2,2,330
4581246,2,2,15,20
4581246,2,2,4,15
4581246,2,2,13,40
4581246,2,2,21,60
4581246,2,2,13,15
4581246,2,2,2,18
4581246,2,2,15,15
4581246,2,2,2,734
4581256,1,1,2,366
4581256,1,1,20,62
4581256,1,1,2,130
4581256,1,1,17,47
4581256,1,1,2,103
4581256,1,1,9,4
4581256,1,1,2,32
4581256,1,1,8,1
4581256,1,1,13,7
4581256,1,1,2,4
4581256,1,1,13,6
4581256,1,1,1,13
4581256,1,1,8,1
4581256,1,1,2,45
4581256,1,1,9,5
4581256,1,1,2,530
4581256,2,1,2,310
4581256,2,1,8,1
4581256,2,1,2,248
4581256,2,1,17,47
4581256,2,1,2,809
4581256,3,1,2,310
4581256,3,1,5,429
4581256,3,1,2,32
4581256,3,1,21,40
4581256,3,1,2,591
4581256,4,1,2,310
4581256,4,1,5,429
4581256,4,1,2,90
4581256,4,1,20,60
4581256,4,1,2,530
4581279,1,1,2,500
4581279,1,1,15,20
4581279,1,1,15,2
4581279,1,1,15,10
4581279,1,1,12,10
4581279,1,1,3,280
4581279,1,1,2,533
4581279,2,1,2,423
4581279,2,1,11,23
4581279,2,1,21,41
4581279,2,1,21,47
4581279,2,1,3,255
4581279,2,1,2,113
4581279,2,1,13,16
4581279,2,1,2,470
4581293,1,1,2,255
4581293,1,1,8,1
4581293,1,1,2,95
4581293,1,1,3,60
4581293,1,1,21,270
4581293,1,1,9,1
4581293,1,1,2,75
4581293,1,1,13,150
4581293,1,1,2,434
4581293,2,1,2,310
4581293,2,1,3,629
4581293,2,1,2,435
4581293,3,1,2,255
4581293,3,1,5,466
4581293,3,1,2,33
4581293,3,1,9,1
4581293,3,1,2,57
4581293,3,1,21,62
4581293,3,1,2,526
4581293,4,1,2,243
4581293,4,1,5,511
4581293,4,1,2,661
4581293,5,1,2,309
4581293,5,1,5,411
4581293,5,1,2,704
4581294,1,1,2,348
4581294,1,1,8,1
4581294,1,1,1,106
4581294,1,1,15,16
4581294,1,1,16,12
4581294,1,1,1,941
4581294,2,1,2,175
4581294,2,1,3,475
4581294,2,1,17,30
4581294,2,1,2,657
4581294,3,1,2,348
4581294,3,1,6,141
4581294,3,1,2,941
4581294,4,1,2,348
4581294,4,1,8,1
4581294,4,1,2,106
4581294,4,1,15,16
4581294,4,1,16,12
4581294,4,1,2,941
4581301,1,1,2,345
4581301,1,1,3,330
4581301,1,1,2,15
4581301,1,1,21,10
4581301,1,1,2,45
4581301,1,1,9,5
4581301,1,1,2,564
4581301,2,1,11,765
4581301,2,1,7,5
4581301,2,1,2,564
4581303,1,1,2,330
4581303,1,1,14,40
4581303,1,1,2,180
4581303,1,1,20,75
4581303,1,1,2,223
4581303,1,1,21,175
4581303,1,1,2,359
4581303,2,1,2,260
4581303,2,1,3,487
4581303,2,1,2,63
4581303,2,1,21,153
4581303,2,1,2,356
4581303,3,1,2,305
4581303,3,1,5,180
4581303,3,1,2,35
4581303,3,1,5,180
4581303,3,1,2,148
4581303,3,1,21,175
4581303,3,1,2,359
4581303,4,1,2,305
4581303,4,1,5,415
4581303,4,1,2,148
4581303,4,1,21,175
4581303,4,1,2,359
4581303,5,1,2,330
4581303,5,1,13,40
4581303,5,1,2,180
4581303,5,1,20,75
4581303,5,1,2,223
4581303,5,1,21,175
4581303,5,1,2,359
4581303,6,1,2,330
4581303,6,1,13,40
4581303,6,1,2,180
4581303,6,1,20,75
4581303,6,1,2,223
4581303,6,1,21,175
4581303,6,1,2,359
4581363,1,1,2,240
4581363,1,1,3,540
4581363,1,1,2,60
4581363,1,1,13,45
4581363,1,1,2,404
4581363,1,2,2,240
4581363,1,2,13,10
4581363,1,2,3,520
4581363,1,2,2,539
4581363,2,1,2,360
4581363,2,1,3,170
4581363,2,1,2,170
4581363,2,1,9,5
4581363,2,1,2,5
4581363,2,1,3,140
4581363,2,1,2,529
4581363,2,2,2,360
4581363,2,2,3,170
4581363,2,2,2,170
4581363,2,2,9,5
4581363,2,2,8,5
4581363,2,2,3,140
4581363,2,2,2,529
4581363,3,1,2,255
4581363,3,1,5,455
4581363,3,1,2,704
4581363,3,2,2,255
4581363,3,2,5,455
4581363,3,2,2,704
4581363,4,1,2,255
4581363,4,1,5,470
4581363,4,1,2,694
4581363,4,2,2,255
4581363,4,2,5,470
4581363,4,2,2,694
4581382,1,1,2,595
4581382,1,1,13,30
4581382,1,1,2,804
4581382,1,2,2,246
4581382,1,2,19,110
4581382,1,2,2,353
4581383,1,1,2,390
4581383,1,1,15,10
4581383,1,1,13,30
4581383,1,1,13,15
4581383,1,1,13,55
4581383,1,1,2,300
4581383,1,1,15,7
4581383,1,1,2,483
4581383,1,2,2,410
4581383,1,2,24,69
4581383,1,2,24,95
4581383,1,2,13,11
4581383,1,2,2,279
4581383,1,2,24,72
4581383,1,2,24,459
4581383,2,1,2,195
4581383,2,1,3,59
4581383,2,1,17,7
4581383,2,1,3,198
4581383,2,1,17,45
4581383,2,1,3,289
4581383,2,1,2,414
4581383,2,2,2,312
4581383,2,2,3,332
4581383,2,2,17,48
4581383,2,2,3,205
4581383,2,2,9,15
4581383,2,2,17,8
4581383,2,2,8,5
4581383,2,2,17,5
4581383,2,2,2,354
4581425,1,1,2,225
4581425,1,1,3,700
4581425,1,1,17,255
4581425,1,1,2,149
4581425,1,2,2,540
4581425,1,2,20,35
4581425,1,2,2,5
4581425,1,2,13,130
4581425,1,2,2,130
4581425,1,2,20,55
4581425,1,2,2,145
4581425,1,2,20,259
4581425,2,1,2,240
4581425,2,1,8,2
4581425,2,1,8,5
4581425,2,1,3,211
4581425,2,1,17,38
4581425,2,1,3,220
4581425,2,1,9,4
4581425,2,1,9,1
4581425,2,1,2,120
4581425,2,1,17,292
4581425,2,1,2,149
4581425,2,2,2,360
4581425,2,2,20,80
4581425,2,2,2,260
4581425,2,2,21,185
4581425,2,2,2,424
4581425,3,1,2,240
4581425,3,1,5,521
4581425,3,1,2,659
4581425,3,2,2,360
4581425,3,2,20,80
4581425,3,2,2,260
4581425,3,2,21,185
4581425,3,2,2,424
4581425,4,1,2,240
4581425,4,1,5,521
4581425,4,1,2,659
4581425,4,2,2,360
4581425,4,2,20,80
4581425,4,2,2,979
4581425,5,1,2,240
4581425,5,1,5,521
4581425,5,1,2,659
4581425,5,2,2,360
4581425,5,2,20,80
4581425,5,2,2,260
4581425,5,2,21,185
4581425,5,2,2,424
4581425,6,1,2,240
4581425,6,1,8,2
4581425,6,1,5,500
4581425,6,1,9,1
4581425,6,1,2,659
4581425,6,2,2,360
4581425,6,2,20,80
4581425,6,2,2,260
4581425,6,2,21,185
4581425,6,2,2,424
4581430,1,1,2,240
4581430,1,1,3,565
4581430,1,1,2,529
4581430,2,1,2,210
4581430,2,1,3,595
4581430,2,1,2,42
4581430,2,1,9,5
4581430,2,1,2,464
4581430,3,1,2,315
4581430,3,1,5,415
4581430,3,1,13,20
4581430,3,1,2,25
4581430,3,1,20,130
4581430,3,1,2,464
4581430,4,1,2,315
4581430,4,1,5,240
4581430,4,1,2,165
4581430,4,1,9,1
4581430,4,1,13,20
4581430,4,1,2,25
4581430,4,1,8,5
4581430,4,1,2,105
4581430,4,1,9,5
4581430,4,1,2,464
4581465,1,1,2,390
4581465,1,1,18,35
4581465,1,1,18,25
4581465,1,1,2,954
4581465,2,1,2,390
4581465,2,1,18,35
4581465,2,1,18,25
4581465,2,1,2,280
4581465,2,1,15,10
4581465,2,1,2,644
4581475,1,1,2,480
4581475,1,1,13,55
4581475,1,1,2,100
4581475,1,1,20,80
4581475,1,1,13,43
4581475,1,1,13,22
4581475,1,1,2,602
4581475,2,1,2,555
4581475,2,1,16,5
4581475,2,1,2,126
4581475,2,1,13,85
4581475,2,1,13,50
4581475,2,1,2,529
4581476,1,1,2,315
4581476,1,1,15,10
4581476,1,1,3,256
4581476,1,1,15,10
4581476,1,1,3,240
4581476,1,1,2,504
4581476,2,1,2,505
4581476,2,1,8,5
4581476,2,1,13,10
4581476,2,1,2,115
4581476,2,1,13,90
4581476,2,1,2,669
4581476,3,1,2,505
4581476,3,1,8,5
4581476,3,1,13,10
4581476,3,1,2,10
4581476,3,1,20,195
4581476,3,1,2,629
4581476,4,1,2,505
4581476,4,1,21,130
4581476,4,1,2,15
4581476,4,1,13,90
4581476,4,1,2,669
4581496,1,1,2,420
4581496,1,1,13,30
4581496,1,1,2,959
4581496,2,1,2,1439
4581498,1,1,2,270
4581498,1,1,21,55
4581498,1,1,2,146
4581498,1,1,13,5
4581498,1,1,2,150
4581498,1,1,15,10
4581498,1,1,15,5
4581498,1,1,2,280
4581498,1,1,16,120
4581498,1,1,2,314
4581498,2,1,2,540
4581498,2,1,20,170
4581498,2,1,2,604
4581519,1,1,2,223
4581519,1,1,3,580
4581519,1,1,2,549
4581519,2,1,2,1439
4581519,3,1,2,282
4581519,3,1,3,220
4581519,3,1,17,4
4581519,3,1,3,257
4581519,3,1,2,549
4581548,1,1,2,317
4581548,1,1,3,206
4581548,1,1,13,65
4581548,1,1,15,5
4581548,1,1,13,25
4581548,1,1,2,70
4581548,1,1,13,9
4581548,1,1,16,5
4581548,1,1,18,50
4581548,1,1,2,75
4581548,1,1,9,36
4581548,1,1,8,20
4581548,1,1,2,426
4581548,2,1,2,309
4581548,2,1,17,8
4581548,2,1,3,400
4581548,2,1,11,90
4581548,2,1,2,110
4581548,2,1,13,7
4581548,2,1,2,401
4581548,3,1,2,310
4581548,3,1,5,421
4581548,3,1,2,694
4581569,1,1,2,495
4581569,1,1,16,12
4581569,1,1,2,15
4581569,1,1,16,70
4581569,1,1,2,205
4581569,1,1,21,120
4581569,1,1,2,484
4581593,1,1,2,195
4581593,1,1,3,510
4581593,1,1,17,6
4581593,1,1,21,5
4581593,1,1,12,5
4581593,1,1,21,10
4581593,1,1,2,30
4581593,1,1,17,120
4581593,1,1,20,20
4581593,1,1,2,386
4581671,1,1,2,255
4581671,1,1,3,438
4581671,1,1,6,12
4581671,1,1,2,5
4581671,1,1,21,54
4581671,1,1,2,558
4581671,2,1,2,150
4581671,2,1,3,602
4581671,2,1,2,619
4581671,3,1,2,246
4581671,3,1,5,469
4581671,3,1,18,30
4581671,3,1,2,55
4581671,3,1,3,300
4581671,3,1,2,294
4581671,4,1,2,246
4581671,4,1,5,469
4581671,4,1,2,30
4581671,4,1,13,13
4581671,4,1,2,641
4581764,1,1,2,540
4581764,1,1,13,20
4581764,1,1,2,20
4581764,1,1,18,98
4581764,1,1,2,218
4581764,1,1,17,70
4581764,1,1,2,429
4581764,2,1,2,540
4581764,2,1,13,20
4581764,2,1,2,20
4581764,2,1,18,98
4581764,2,1,2,218
4581764,2,1,17,70
4581764,2,1,2,429
4581960,1,1,2,420
4581960,1,1,20,80
4581960,1,1,13,40
4581960,1,1,2,60
4581960,1,1,20,60
4581960,1,1,2,120
4581960,1,1,21,235
4581960,1,1,2,294
4581960,1,2,2,450
4581960,1,2,19,80
4581960,1,2,2,50
4581960,1,2,13,20
4581960,1,2,2,125
4581960,1,2,20,105
4581960,1,2,2,539
4581960,2,1,2,630
4581960,2,1,20,60
4581960,2,1,2,120
4581960,2,1,21,235
4581960,2,1,2,294
4581960,2,2,2,450
4581960,2,2,19,80
4581960,2,2,2,50
4581960,2,2,13,20
4581960,2,2,2,799
4581960,3,1,1,360
4581960,3,1,13,20
4581960,3,1,1,440
4581960,3,1,21,235
4581960,3,1,2,294
4581960,3,2,2,465
4581960,3,2,20,285
4581960,3,2,2,659
4582154,1,1,2,272
4582154,1,1,8,1
4582154,1,1,3,445
4582154,1,1,13,3
4582154,1,1,2,63
4582154,1,1,20,79
4582154,1,1,2,514
4582154,2,1,2,172
4582154,2,1,3,479
4582154,2,1,2,704
4582154,3,1,2,245
4582154,3,1,5,435
4582154,3,1,2,115
4582154,3,1,20,79
4582154,3,1,2,514
4582154,4,1,2,272
4582154,4,1,5,448
4582154,4,1,2,99
4582154,4,1,20,79
4582154,4,1,2,514
4582192,1,1,2,250
4582192,1,1,3,540
4582192,1,1,2,464
4582192,2,1,2,330
4582192,2,1,5,230
4582192,2,1,21,135
4582192,2,1,2,165
4582192,2,1,9,5
4582192,2,1,2,384
4582192,3,1,2,380
4582192,3,1,3,610
4582192,3,1,2,384
4582192,4,1,2,380
4582192,4,1,8,5
4582192,4,1,3,540
4582192,4,1,2,419
4582297,1,1,2,790
4582297,1,1,20,130
4582297,1,1,2,489
4582297,1,2,1,1439
4582366,1,1,2,220
4582366,1,1,3,780
4582366,1,1,2,419
4582366,1,2,2,435
4582366,1,2,13,125
4582366,1,2,2,5
4582366,1,2,17,72
4582366,1,2,13,20
4582366,1,2,13,15
4582366,1,2,2,45
4582366,1,2,9,10
4582366,1,2,9,5
4582366,1,2,2,631
4582366,2,1,2,480
4582366,2,1,9,7
4582366,2,1,13,8
4582366,2,1,13,5
4582366,2,1,13,25
4582366,2,1,13,10
4582366,2,1,2,859
4582366,2,2,2,315
4582366,2,2,17,5
4582366,2,2,11,15
4582366,2,2,13,5
4582366,2,2,7,5
4582366,2,2,12,20
4582366,2,2,11,15
4582366,2,2,2,20
4582366,2,2,17,72
4582366,2,2,13,20
4582366,2,2,13,15
4582366,2,2,2,704
4582366,3,1,21,490
4582366,3,1,13,8
4582366,3,1,13,5
4582366,3,1,13,25
4582366,3,1,13,10
4582366,3,1,2,5
4582366,3,1,21,60
4582366,3,1,2,789
4582366,3,2,2,255
4582366,3,2,5,529
4582366,3,2,9,5
4582366,3,2,2,631
4582366,4,1,2,480
4582366,4,1,9,7
4582366,4,1,13,8
4582366,4,1,13,5
4582366,4,1,13,25
4582366,4,1,13,10
4582366,4,1,2,859
4582366,4,2,2,290
4582366,4,2,5,504
4582366,4,2,2,631
4582506,1,1,2,242
4582506,1,1,3,435
4582506,1,1,2,83
4582506,1,1,8,1
4582506,1,1,2,13
4582506,1,1,20,40
4582506,1,1,20,60
4582506,1,1,2,374
4582506,2,1,2,295
4582506,2,1,8,11
4582506,2,1,2,5
4582506,2,1,24,60
4582506,2,1,11,30
4582506,2,1,11,35
4582506,2,1,2,60
4582506,2,1,11,70
4582506,2,1,17,10
4582506,2,1,11,13
4582506,2,1,9,1
4582506,2,1,2,195
4582506,2,1,20,65
4582506,2,1,2,414
4582506,3,1,2,248
4582506,3,1,5,465
4582506,3,1,2,153
4582506,3,1,6,131
4582506,3,1,2,374
4582506,4,1,2,265
4582506,4,1,5,440
4582506,4,1,2,93
4582506,4,1,20,53
4582506,4,1,2,554
4582506,5,1,2,295
4582506,5,1,5,396
4582506,5,1,2,250
4582506,5,1,6,70
4582506,5,1,2,409
4582509,1,1,2,240
4582509,1,1,3,600
4582509,1,1,2,20
4582509,1,1,20,90
4582509,1,1,2,329
4582564,1,1,2,240
4582564,1,1,3,520
4582564,1,1,2,25
4582564,1,1,18,30
4582564,1,1,12,10
4582564,1,1,13,30
4582564,1,1,2,404
4582672,1,1,2,360
4582672,1,1,13,50
4582672,1,1,2,1014
4582672,1,2,2,1439
4582672,2,1,2,410
4582672,2,1,3,60
4582672,2,1,11,65
4582672,2,1,2,764
4582672,2,2,2,352
4582672,2,2,3,165
4582672,2,2,2,906
4582676,1,1,2,314
4582676,1,1,3,194
4582676,1,1,2,340
4582676,1,1,17,10
4582676,1,1,2,90
4582676,1,1,20,110
4582676,1,1,2,337
4582676,1,2,2,319
4582676,1,2,3,189
4582676,1,2,2,39
4582676,1,2,3,173
4582676,1,2,2,207
4582676,1,2,20,196
4582676,1,2,2,301
4582676,2,1,2,205
4582676,2,1,3,550
4582676,2,1,2,27
4582676,2,1,15,68
4582676,2,1,17,179
4582676,2,1,2,345
4582676,2,2,2,328
4582676,2,2,3,597
4582676,2,2,2,1
4582676,2,2,20,227
4582676,2,2,2,258
4582676,3,1,2,222
4582676,3,1,9,1
4582676,3,1,5,331
4582676,3,1,17,41
4582676,3,1,5,74
4582676,3,1,2,46
4582676,3,1,13,10
4582676,3,1,13,63
4582676,3,1,2,597
4582676,3,2,2,225
4582676,3,2,5,446
4582676,3,2,2,321
4582676,3,2,21,226
4582676,3,2,2,153
4582676,4,1,2,222
4582676,4,1,5,513
4582676,4,1,2,214
4582676,4,1,20,110
4582676,4,1,2,337
4582676,4,2,2,225
4582676,4,2,5,509
4582676,4,2,2,227
4582676,4,2,20,164
4582676,4,2,2,283
4582697,1,1,2,280
